,brand,style,qty,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,spec,item,position,ref,fabric,trims,outer,inner
2170,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,match to shell,,, 11nt-045 / self fabric pull ,back right pocket,factory made,0,1,1,0
2171,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,branded trims,location,supplier/ reference number,0,1,1,0
2172,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,,,"l1-2018-trim-021
l1 donut post shank
black alloy
al023",front waist band,luks,0,1,1,0
2173,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,6,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,,,"l1-2018-trim-019
l1 10mm denim rivet
black alloy
al023",right hand pocket (2) right hand coin pocket (1) left hand pocket top (1) back left pocket (2),luks,0,1,1,0
2174,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,,,"l1-2018-trim-020
l1 10mm square rivet
black alloy
al023",left hand pocket bottom edge,luks,0,1,1,0
2175,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,black faux leather,black faux leather,black faux leather,black faux leather,black faux leather,,,"l1-2018-trim-023
l1 faux leather denim patch
debossed 1mm and painted gold
black",back right waist band,please source,0,1,1,0
2176,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,black faux leather,black faux leather,black faux leather,black faux leather,black faux leather,,,"l1-2018-trim-026
l1 faux leather patch 
black",back left knee,please source,0,1,1,0
2177,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,match to shell,match to shell,match to shell,match to shell,match to shell,,,"l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  ",hem front left leg,please source,0,1,1,0
2178,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,trims,location,supplier/ reference number,0,1,1,0
2179,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1 per side = 2,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,,,15mm metal snap,finger snap hem adjust,luk's / 404,0,1,1,0
2180,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1 per side = 2,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,,,boot hook,front gaiter,suppler,0,1,1,0
2181,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,black,black,black,black,black,,,keyclip,right leg pocket,as last year production,0,1,1,0
2182,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,notions,location,supplier/ reference number,0,1,1,0
2183,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1 per side = 2,,match to shell,match to shell,match to shell,match to shell,match to shell,,,self fabric tab 1x1,front gaiter under boot hook,factory,0,1,1,0
2184,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1 per side = 2,,match to shell,match to shell,match to shell,match to shell,match to shell,,,self fabric tab 1x1,back gaiter under finger snap hem adjust,factory,0,1,1,0
2185,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,black,black,black,black,black,,,"grossgrain 1/4""",attach key clip in right leg pocket,factory,0,1,1,0
2186,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,2,,black,black,black,black,black,,,gripper elastic 25mm non logo,leg gaiters,mtt0022,0,1,1,0
2187,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,velcro,location,supplier/ reference number,0,1,1,0
2188,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,thread,supplier/ ref number,spi,0,1,1,0
2189,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,regular thread,,matching,matching,matching,matching,matching,,,"shell seams 1/4"" allowance ",Feb-30,12 spi (special allowance to avoid seam slip on shell  fabric),0,1,1,0
2190,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,regular thread,,matching,matching,matching,matching,matching,,,seams,Feb-30,10-12 spi,0,1,1,0
2191,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,regular thread,,matching,matching,matching,matching,matching,,,topstitch,Feb-30,8-10 spi,0,1,1,0
2192,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,heavy weight topstitch thread,,matching,matching,matching,matching,matching,,,denim weight topstitch,none,8-10 spi,0,1,1,0
2193,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,regular thread,,matching,matching,matching,matching,matching,,,bartacks,100/2,none,0,1,1,0
2194,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,labels ,location,supplier/ reference number,0,1,1,0
2195,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,10k/10k critically taped,none,none,none,none,,,10k/10k critically taped,inner front right,soluna/ main label,0,1,1,0
2196,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,"xs, s, m, l, xl",none,none,none,none,,,size label (sample size l),center back ,soluna/ size label,0,1,1,0
2197,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,hang tags,location,supplier/ reference number,0,1,1,0
2198,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,front left belt loop,none,none,none,none,,,mens jacket hang tag,front left belt loop,soluna/ mens jacket hang tag,0,1,1,0
2199,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,pant regular straight leg hang tag,none,none,none,none,,,pant regular straight leg hang tag,front left belt loop,soluna/ pant fit hang tag,0,1,1,0
2200,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,amount,,black,military,rust,bone,walnut,,,care and content labels,location,supplier/ reference number,0,1,1,0
2201,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,none,none,none,none,none,,,address label,lining left side seam,factory sourced,0,1,1,0
2202,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,none,none,none,none,none,,,content label,lining left side seam,factory sourced,0,1,1,0
2203,L1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS,1,,none,none,none,none,none,,,washing label,lining left side seam,factory sourced,0,1,1,0
2204,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,psudo anti silver slider and teeth / black tape,none,none,,,,,#5 metal,center front,ykk za snap on // 1-way seperating auto lock ,0,1,1,0
2205,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,psudo anti silver slider and teeth / black tape,none,none,,,,,#5 coil,inside pocket,dadhr diecast wire (non ykk) auto lock ,0,1,1,0
2206,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,zipper pulls,supplier/ ref number,0,1,1,0
2207,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,psudo anti silver ,none,none,,,,,l1 snap on metal zipper pull,center front,luks / l1-2016-trim-009 ,0,1,1,0
2208,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,l1 branded trims,supplier/ ref number,0,1,1,0
2209,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,dtm,none,none,,,,,l1 small embroidery,front left sleeve,soluna / l1-2016-026,0,1,1,0
2210,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,dtm,none,none,,,,,l1 large embroidery,back right ,soluna / l1-2016-027,0,1,1,0
2211,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,3,,psudo anti silver ,none,none,,,,,l1 snap,hand and chest pockets,luks / l1-2016-trim-001,0,1,1,0
2212,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,black ,none,none,,,,,new patch,chest pocket bag,luks / new,0,1,1,0
2213,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,snaps,supplier/ ref number,0,1,1,0
2214,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,"4 male, 2 female",,black,none,none,,,,,14 mm plastic snap,cf powder skirt closure,duraflex / 1414,0,1,1,0
2215,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,3 sets,,black,none,none,,,,,14 mm plastic snap,pow skirt: jacket to pant connection on powderskirt hem,duraflex / 1414,0,1,1,0
2216,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,"1 male, 1 female",,black,none,none,,,,,14 mm plastic snap,"""snap away powder skirt"" snap powder skirt to front facing when not in use",duraflex / 1414,0,1,1,0
2217,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,cord locks,supplier/ ref number,0,1,1,0
2218,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1 per side = 2,,matte black,none,none,,,,,cord lock,hem cord locks,knk / sp-177,0,1,1,0
2219,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1 per side = 2,,matte black,none,none,,,,,cord tip,hem cord tips,knk / cs-074,0,1,1,0
2220,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,grommets,supplier/ ref number,0,1,1,0
2221,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1 per side = 2,,psudo anti silver ,none,none,,,,,grommet 11.5 mm (large),hood cord exit,please sorce,0,1,1,0
2222,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,2 per side = 4,,psudo anti silver ,none,none,,,,,grommet  8mm diameter,hem adjust cord exit,please sorce,0,1,1,0
2223,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,shockcord,supplier/ ref number,0,1,1,0
2224,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,none,,none,none,none,,,,,3mm stretch shockcord,hem,suppler / ref nuber,0,1,1,0
2225,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,0,0,0,,,,,item,drawcord,supplier/ ref number,0,1,1,0
2226,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,none,,black waxed,none,none,,,,,"3/8"" black waxed shoe lace with clear plastic tips",hood,suppler / ref nuber,0,1,1,0
2227,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,webbing ,supplier/ ref number,0,1,1,0
2228,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,black,none,none,,,,,"1/4"" flat x 1 3/4"" loop",keyclip loop right hand pocket,suppler / ref nuber,0,1,1,0
2229,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1 per side = 2,,black,none,none,,,,,"1/4"" flat webbing loop",hem cord lock tie down,suppler / ref nuber,0,1,1,0
2230,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,black,none,none,,,,,plastic keyclip ,right hand pocket,suppler / ref nuber,0,1,1,0
2231,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,tab behind each snap = 2,,black,none,none,,,,,"3/4"" x 1"" finished ",jacket to pant connection center back ,suppler / ref nuber,0,1,1,0
2232,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,black,none,none,,,,,"3/4"" x 3 1/4"" flat webbing",jacket to pant connection at side tabs,suppler / ref nuber,0,1,1,0
2233,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,elastic,supplier/ ref number,0,1,1,0
2234,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,stock,none,none,,,,,25mm,powder skirt gripper elastic,suppler / ref nuber,0,1,1,0
2235,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,black,none,none,,,,,"flat elastic tape 3/4"" x 4 1/4""",jacket to pant connection center back tab,suppler / ref nuber,0,1,1,0
2236,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1 per side = 2,,stock,none,none,,,,,25mm,encased in back of sleeve hem,suppler / ref nuber,0,1,1,0
2237,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,black,none,none,,,,,elastine binding,goggle pocket,suppler / ref nuber,0,1,1,0
2238,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,black,none,none,,,,,"1/4"" flat elastic",lining media pocket cable guide,suppler / ref nuber,0,1,1,0
2239,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,item,velcro,supplier/ ref number,0,1,1,0
2240,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1 loop tab,,matching,none,none,,,,,2.5cm x 9cm,cuff ,paiho / loop#1057,0,1,1,0
2241,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1 hook tab,,matching,none,none,,,,,2.5cm x 6.5cm,cuff tab,paiho / hooketn7,0,1,1,0
2242,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,spi,thread,ref number,0,1,1,0
2243,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,none,,matching,none,none,,,,,none,seams,#604,0,1,1,0
2244,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,none,,matching,none,none,,,,,none,topstitch,#606,0,1,1,0
2245,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,none,,matching,none,none,,,,,none,bartacks,none,0,1,1,0
2246,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,none,,matching,none,none,,,,,none,sleeve gaiter cover stitch,none,0,1,1,0
2247,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,amount,,colorway 1 ,colorway 2,colorway 3,,,,,description,marketing,ref number,0,1,1,0
2248,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,l1 hang tag,none,none,,,,,l1 hang tag,left hand pocket zipper head,none,0,1,1,0
2249,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,none,none,none,,,,,wp breath / size label / rn ca / made in ___,lining cb facing,none,0,1,1,0
2250,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,address label,none,none,,,,,address label,lining left side seam,sew as loop,0,1,1,0
2251,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,content label,none,none,,,,,content label,lining left side seam,sew as loop,0,1,1,0
2252,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,washing label,none,none,,,,,washing label,lining left side seam,sew as loop,0,1,1,0
2253,L1,L1-107-17_BARSTOW_MARCH17_TRIMS,1,,clear zip tie,none,none,,,,,clear zip tie,front left belt loop to attach hang tags,supplier // ,0,1,1,0
2254,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,gunmetal,ink,soil,,,100% polyester,calvary stretch twill,a,raco / calvary stretch twill 950703-b / 10k/10k / c6 + dwr,1,0,1,0
2255,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black faux leather,black faux leather,black faux leather,black faux leather,,,100% leather,leather,suppler? can you source same quality as other faux leather trims,please source,1,0,1,0
2256,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,gunmetal,ink,soil,,,content,insulation,location ,supplier/ reference number,1,0,1,0
2257,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,none,none,none,none,,,none,non insulated,none,none,1,0,1,0
2258,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,gunmetal,ink,soil,,,content,seam tape,location ,supplier/ reference number,1,0,1,0
2259,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,critically taped,critically taped,critically taped,critically taped,,,none,seam tape,critically taped,tsgs ,1,0,1,0
2260,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,gunmetal,ink,soil,,,content,lining,location ,supplier/ reference number,1,0,1,0
2261,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,black,black,black,,,100% polyester,solid 210t ,1606b02 (als-16038),regular mesh,1,0,1,0
2262,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,black,black,black,,,100% nylon,solid 210t ,secondary pocket bags,solis / sonp006-1,1,0,1,0
2263,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,black,black,black,,,100% nylon,solid coated 210t,lower leg & gaiter,solis / sonp006-pu03,1,0,1,0
2264,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,black,black,black,,,100% polyester,brushed tricot,"waistband, fly, hand pocket bags",supplier / ref code,1,0,1,0
2265,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,black,gunmetal,ink,soil,,,content,shell fabric ,location ,supplier/ reference number,1,0,1,0
2266,L1,L1-205-18_SLIM_CHINO_04-04-17_SHELL,,,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,,,none,on coated 210t,lower leg front and back,please source ,1,0,1,0
2267,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,ink,bone,black,walnut,,,none,cavalry stretch twill,a,raco / calvary stretch twill 950703-b / 10k/10k / c6 + dwr,1,0,1,0
2268,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,brown faux leather,brown faux leather,brown faux leather,brown faux leather,,,none,brown faux leather,back right belt loop,please source,1,0,1,0
2269,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,ink,bone,black,walnut,,,content,insulation,location ,supplier/ reference number,1,0,1,0
2270,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,none,none,none,none,,,none,non insulated,none,none,1,0,1,0
2271,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,ink,bone,black,walnut,,,content,seam tape,location ,supplier/ reference number,1,0,1,0
2272,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,fully taped,fully taped,fully taped,fully taped,,,none,seam tape,fully taped,tsgs,1,0,1,0
2273,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,ink,bone,black,walnut,,,content,lining,location ,supplier/ reference number,1,0,1,0
2274,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,black,black,black,black,,,100% polyester,regular mesh,main body,1606b02 (als-16038),1,0,1,0
2275,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,black,black,black,black,,,100% nylon,solid 210t ,upper body,solis/ sonp006-1,1,0,1,0
2276,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,black,black,black,black,,,100% nylon,solid 210t ,pocket bags,solis/ sonp006-1,1,0,1,0
2277,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,black,black,black,black,,,100% nylon,solid coated 210t,lower leg & gaiter,solis / sonp006-pu03,1,0,1,0
2278,L1,L1TA-201-18_LORETTA_OVERALL_04_05_17_SHELL,,,black,black,black,black,,,100% polyester,regular mesh,leg vents,1606b02 (als-16038),1,0,1,0
2279,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,black,none,none,none,none,none,100% poly,"new stretch twill 10k/10k laminate c6 dwr, $4.28",all shell is same fabric,raco 950703-b,1,0,1,0
2280,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,insulation,supplier/ ref number,1,0,1,0
2281,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,no,none,none,none,none,none,none,none,shell,none,1,0,1,0
2282,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,seam tape,supplier/ ref number,1,0,1,0
2283,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,yes,none,none,none,none,none,none,width...seam tape,critically taped,sealon,1,0,1,0
2284,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,colorway 1,colorway 2,colorway 3,colorway 4,colorway 5,colorway 6,content,item,lining,supplier/ ref number,1,0,1,0
2285,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,black,none,none,none,none,none,100% nylon,small hole mesh ,main body,please sorce,1,0,1,0
2286,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,black,none,none,none,none,none,100% nylon,coated 210t,lower leg & gaiter,please sorce,1,0,1,0
2287,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,black,none,none,none,none,none,100% poly,120g brushed tricot,waistband & fly,please sorce,1,0,1,0
2288,L1,L1-206-17_STRAIGHT_LEG_CHINO_PANT_SHELL,,,black,none,none,none,none,none,100% poly,120g brushed tricot,hand pocket lining,please sorce,1,0,1,0
2289,L1,L1TA-102-18_TAMARYN_04-04-17_TRIMS,1,,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,,,, #5 vislon zipper,center front,ykk / 2-way semi auto locking with 2 l1 custom pulls,0,1,1,0
2290,L1,L1TA-102-18_TAMARYN_04-04-17_TRIMS,1,,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: 16-5807 tcx silt,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: 19-1718 tcx port,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: 18-0513 tcx walnut,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: 19-4006 tcx black,,,, #5 coil zipper (special herringbone tape),chest pocket vertical,non ykk / 1-way dadhr die cast wire non locking,0,1,1,0
2291,L1,L1TA-102-18_TAMARYN_04-04-17_TRIMS,1 per side = 2,,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,silder/ pull color: match color to ykk rl bright copper/ zipper tape and teeth color: black,,,, #5 coil zipper,underarm vents,non ykk / 1-way dadhr die cast wire non locking,0,1,1,0
